review_id,username,review_text,score_text,res_id
27439,Duyên Cam,"Do quán mỳ trộn patê gần đó đóng cửa nên bạn mình dắt vô đây. Menu toàn những món miền Trung. Mình gọi bún thịt nướng, mỳ Quảng, 10 chén bánh bèo. 
Trước đó mình có ăn mỳ Quảng rồi. Cho nên ăn ở quán này có vẻ nước dùng không sôi lắm, ấm ấm à, bánh đa bị mềm nữa, thịt thì là thịt nướng để vô. Nhưng ăn 1 phần là no bụng nên nhìn bánh bèo bắt đầu ngán :)) bánh bèo ăn ngon, sốt mặn mặn ngọt ngọt. 
Ăn vậy mà tốn có 77k thôi, 2 đứa no căng bụng
Lần tới mình sẽ thử các món khác tại quán.
Nhân viên nhanh nhẹn, mà quán đông cực kỳ luôn.",7.0,983
27440,Pingu Tram,"Bánh bèo 3k/chén, bánh đập 10k/cái
Nước mắm chấm bánh đập theo mình là không ngon lắm
Đi lúc 8g30 tối mà vẫn đông.

Quán có mì quảng, don, thịt luộc bánh tráng, hến xúc bánh đa nữa. 
Lần sau mình sẽ thử món don 😄",7.2,983
27441,Uyen Thi Huynh,"Là người Quảng ở Sài Gòn mình nghĩ bạn nên thử quán này. Đúng chất Quảng Ngãi luôn. Vào những chiều mưa mình thích ghé quán để ăn bánh bèo nóng, một chén có giá 3k. Bánh đập ở đây cũng khá ngon nhưng với mình thì giá hơi cao một tẹo. Mỳ Quảng và bún thịt nướng cũng là một lựa chọn khá ổn. Don thì không bằng như ở quê rồi nhưng nói chung là ăn cũng tạm được.Nhân viên ở đây cũng rất nhanh nhẹn nhiệt tình. Bạn được giữ xe miễn phí. Được nghe tiếng Quảng thân thương nữa :))",7.2,983
27442,Lâm Hữu,"Tối đi làm về ghé đây ăn đúng lý tưởng luôn, vừa mát trời mà món miền Trung cũng ngon nữa. Tuần rồi mới đi với bạn, ghé đây cũng tầm 7-8h, xin bàn ngồi ngoài cho mát mà kẹt quá nên thôi ngồi đỡ ở trong. Trong nhà tối ngồi cũng được, thấy mát hơn ban ngày và trên lầu :)) Do trên lầu hay gặp nhiều bạn thích đóng cửa lắm @@ Gọi phần ram 2 người ăn cỡ 35k, rau và bánh tráng nhiều ăn no luôn, 1 phần bánh đập mắm nêm ăn lạ miệng, bánh đập bên này quết dầu với hành đơn giản thôi nhưng mắm nêm ngon. Thêm ít chén bánh bèo, bánh bèo bên này thì sốt tôm ngon ko cần thêm nước mắm. Xong vẫn còn chưa no lắm nên gọi thêm tô don 25k. Bữa ăn don ở đâu thấy nhạt nhẽo quá nên ko ấn tượng lắm, mà công nhận bên này ngon, có don và hết, nước hơi tanh nếu ai ko quen ăn, ăn kèm bánh tráng, cũng dễ ăn đó. Phục vụ chu đáo. Ăn hình như hết 80k.",7.2,983
27443,Lâm Hữu,"Quán này bán ăn sáng khá ngon, đa phần thấy ngta ăn bún bò, mì quảng với bánh bèo. Hnay đi gọi 1 phần bún bò ko nước béo & 1 phần mì quảng, thêm chai thạch bích hết 65k. Bún bò vs mì quảng bên này ăn kiểu miền gì cũng lạ, ăn với bánh tráng, mà bánh tráng nướng siêu mỏng ấy, ngon, ăn không cũng vui tai vui miệng. Mì quảng ngon, ít nước, có cho thêm chén tương ăn kèm. Thịt kiểu nướng trong bún thịt nướng, có cả nem nướng nữa nhưng hơi mềm. Giá cũng tương đối, quán ngồi cũng đc ko nóng lắm nhưng hơi hầm. Phục vụ khá nhanh.",6.8,983
27444,WPDev,"Quán đi cuối tuần mà ban ngày chiều chiều cũng mát mẻ, đi đông nên xin ngồi ngoài ok. Chủ yếu bán bánh bèo, ram bắp, thịt luộc, mì Quảng... Gọi 4 món bánh bèo, ram bắp, bánh đập với mì Quảng, đi đông nên tính tiền khá rẻ, 10 người thì mỗi người chắc 20-30k thôi. Bánh bèo ngon, sốt tôm đậm đà ko cần mắm. Ram bắp ăn kèm rau ok, ăn nhiều thì hơi ngán. Bánh đập chấm mắm nêm khá ổn. Mì Quảng ngon nhưng kiểu ít nước với nhiều nước béo, mang ra dính nước màu tùm lum nên nhìn ko hấp dẫn lắm, mà có thịt nướng với nem nướng ăn kiểu giống bún thịt nướng nên cũng lạ. Phục vụ vui vẻ, nhiệt tình. Quán ko có khăn giấy hoặc đã giấu kk. Đi đông kêu trà đá uống cho rẻ.",7.0,983
27445,Minh Nguyễn,"Quán có bánh bèo chén kiểu miền Trung theo mình thấy là ngon nhất nhì ở SG hiện nay. Đến đây lúc nào mình cũng gọi món này, 3k/chén. Điểm làm cho món này thêm đậm đà đó là sate đặc trưng của vùng Quảng Nam. Các món khác như bánh đập, đon, ram bắp, thịt nướng, hến xúc bánh đa, theo mình cảm nhận thì thấy cũng bình thường. Quán lúc nào cũng đông nên vấn đề vs hơi kém. Vị trí nằm trong hẻm Lữ gia nhưng không quá khó tìm. Nói chung đây vẫn là 1 trong những địa chỉ tốt nhất khi nào thèm bánh bèo",6.4,983
27446,Khanh Phương,"Mình hay đi cà phê quán kế bên thì đói quá tắp vào ăn luôn. Mới 5h chiều mà quán đã khá đông rồi. Mình đi 2 người kêu 5 chén bánh bèo, 1 mì quảng, 1 ram bắp.
Bánh bèo ở đây ăn ổn, cũng khá rẻ. 3k/chén
Mì quảng không ngon, thấy nó bình thường lắm, so với ăn ở Đà nẵng dở hơn nhiều. 25k/tô
Ram bắp giòn, thơm mùi bắp, cũng khá nhiều, cuộn với rau bánb tráng chấm nước mắm. 35k 
Tổng cộng hết 72k.",6.8,983
27447,Ocean,"quán này đứa bạn mình giới thiệu, bảo ngon. mình thích ăn mì quảng nên cũng tìm tới mấy chỗ chuyên bán món miền trung.
thấy ai đến đây cũng kêu bánh bèo. mình kêu mì quảng và hến xúc bánh tráng. 
tô mì quảng 25k ở đây ăn kèm với thịt nướng @@ lần đầu thấy. thịt nướng khá thơm nhưng ăn chả hợp gì cả -_- bánh tráng ăn kèm thì ỉu, mà bánh mỏng tang ấy, cũng ko giống các loại bánh tráng ăn kèm ở những chỗ mình từng ăn. có 1 miếng giò và nó bị...thiu >.< 
đến lượt hến xúc bánh tráng thì bánh cũng quá ỉu, hến mang ra khá lâu mà mang ra thì nguội ngắt, quá nhiều hành át mất mùi vị hến. 35k/phần quá mức đắt so với chất lượng như này
tiếp đến phải kể tới phục vụ tại quán. mình tới nơi thì xe máy xếp hàng dài, loay hoay lúc thì cũng có 1 bạn nam chạy ra phụ dắt xe. và cũng may là có khách về nên có bàn ngồi luôn. 1 chú có lẽ là chủ ra hỏi xem ăn gì, lúc hỏi món thì nói có vẻ cũng lịch sự, nhẹ nhàng. rồi, bọn mình nói chú ấy cho 2 phần kia xong thì chú đó quay đi luôn ko có nói tiếng nào như kiểu chả nghe gì hết ấy. khoảng 7p sau thì mang đồ ăn ra, cũng cứ thể để cạch phát xuống bàn. đùa chứ cái thái độ bán hàng ko thể chấp nhận nổi.
nhân viên cũng 1 đống, chạy đi chạy lại trước mặt suốt mà lúc gọi thêm ly trà đá thì kiểu ko ai buồn tiếp, mãi sau có 1 ng đứng tuổi nghe và 5p sau mới mang ra.
khi thanh toán, gọi cả 10 lần ko có ng ra tính tiền, trong lúc gọi đc 1 em thì em đó kiểu rụt rè chỉ nói rất nhỏ và ra hiệu với chủ quán là qua bàn mình tính tiền. chủ quán thì đứng mãi buôn chuyện với 1 khách nữ khách ngay cạnh bàn mình luôn. 
từ giờ bạn bè hay ai mà có ý định ghé chỗ này thì mình cũng cản luôn chứ đừng nói đến việc recommend.",1.0,983
27448,Mi Rae Lee,"Chỗ này gần công ty mình, hôm nay rảnh rỗi nên đi dạo xuống ngồi ăn nói chuyện chút. Vì có ăn bánh mì sẵn rồi nên xuống chơi, ăn thêm bánh bèo cho đỡ buồn. Chị đi cùng mình ăn bún bò, nhưng bún bò bên này cọng nhỏ mình ko thích lắm :p Bún bò ăn với bánh tráng kiểu giống mì Quảng, có thể ko gọi nước béo nếu thích nữa nhưng lên món hơi chậm. Gọi 5 chén bánh bèo thì lên nhanh mà gọi có ly rau má con bé pv quên quài, đành gọi thẳng luôn chị chủ cho tiện. Bún bò 28k, theo mình thì ko mắc nhưng hơi ít. Bánh bèo 1 chén 3k, rau má 5k. Quán ngồi cũng được, mà trời mát thì ngồi mới ổn ổn chứ hơi nóng. Sáng có bánh bèo vs mì Quảng luôn rồi.",6.8,983
27449,Đôrêmông Nguyễn,"Lâu rồi mình mới đi ăn bún bò buổi sáng ở đây, bữa lên sớm quá mà chưa mua gì ăn nên đi bộ ra đây luôn. Sáng quán khá đông, bữa đi lên món bị chậm nay nhanh hơn tí. Bún bò là bún cọng nhỏ, thịt lại hơi vụn nên mình ko khoái lắm. Ăn kiểu có bánh tráng giống ăn mì quảng nên cũng đc. Rau rạ ít giá, mà mình chỉ ăn giá. Sáng đi sớm nên quán vẫn còn thoáng, lên món nhanh, nóng và phục vụ chu đáo. Giá tô này là 25k.",7.0,983
27450,Aine Nguyen,"Hôm qua đi với bạn ăn 2 món là mì quảng và bánh bèo. Mình rất thích món miền Trung, nên có thể yêu cầu của mình với món miền Trung coi trọng hơn những món ăn vùng miền khác. Và cái đậm đà trong ẩm thực miền Trung là nước chấm ăn kèm. Vậy mà mì quảng và các thể loại bánh ăn chung 1 loại mắm! Mà trong khi đó mắm cũng ko đúng khẩu vị. Mì Quảng lại ăn với thịt nướng??mà nước dùng nấu với mì cũng ngọt ngọt sao sao ak!!ko đúng với vị miền Trung. 1 kiểu ăn chưa bao giờ thấy! Và bây giờ đã thấy! 😒😒😒 
Chưa hết là nhân viên, mới vô mình hỏi là ""e có menu không cho chị mượn"" ko trả lời. Rồi sau đó gọi gì nói gì e ấy cứ đơ đơ ra. Đồng ý 1 quán bình dân ko thể yêu cầu quá nhiều và yêu cầu phục vụ như 4-5* nhưng mà cái phép lịch sự cơ bản là trả lời khách cũng ko có thì có lịch sự ko ah??",2.8,983
27451,Ngan,"Bánh bèo vị bình thường ko đặc sắc lắm, món ram bắp ngon và lạ khá ok. Đi buổi tối gió lồng lộng thoáng đãng tuyệt cú mèo 🙆",7.8,983
27452,Đôrêmông Nguyễn,"Bữa có ghé nhưng ko gọi bánh bèo, nên thèm quá mà quán ngay sát cty rủ mấy đứa bạn đi ăn bánh bèo luôn. 3 đứa mà quất gần 20 chén :)) ngta cũng sợ. Gọi thêm phần mì quảng ăn chung, ko biết sao nhiều người ko thích, chớ mình thấy cũng ok lắm, nước lèo xin thêm đc nhưng mình ăn kiểu quảng quen nên ko cần. Phục vụ nhanh nhẹn, chu đáo mà ko cho kê bàn ngoài (bên ngoài co 2 bàn ah @@, chắc lười dọn). Sáng bán bún bò Huế cũng ngon lắm mà làm hơi lâu nên làm biếng, ăn sáng 1 lần rồi thôi :)) Giá 17 chén vs tô mì khoảng gần 100 (60-80 gì đó)",7.2,983
27453,Đôrêmông Nguyễn,"Tụi mình đi 2 đứa vô trc sau có 2 đưa bạn tình cờ vô. 2 chị em mình thì gọi 1 phần bún mắm nêm, 1 phần mỳ quảng & 1 dĩa thịt luộc. Sau gọi thêm mấy chén bánh bèo. Sốt bánh bèo ngon nhưng mắm ko ngon lắm. Mỳ quảng giống kiểu bún thịt nướng và hơi ít nước, nhiều dầu mỡ. Bún mắm nêm thấy ngon, thịt luộc đc nhưng hơi đông lạnh, hơi cứng. Phục vụ ít thân thiện, nhưng đỡ hơn hồi xưa. Tầng trên thoáng mát. Giá thịt luộc cỡ 45k, bánh bèo cũng rẻ mấy ngàn, mỷ quảng vs bún mắm nêm khoảng 25k chấp nhận đc.",7.0,983
27454,Nhật Linh Trần Hoàng,"Quán nằm trong hẻm, tận dụng tất cả mọi diện tích có thể để dựng bàn cho khách ngồi, vậy mà vẫn đông khách cứng ngắc
Vì đông nên xô bồ xô bộn, phục vụ chạy đôn chạy đáo, khách thì cứ thong thả chờ đợi, từ từ cũng đến lượt hoy :v
Kết nhất bánh bèo chén, super kết luôn ấy, ngon nhất trước giờ :))) nhờ lớp sốt thịt rưới phía trên bánh bèo
Mì Quảng cũng lạ lạ, đặc kẹo, ăn với thịt nướng :v
Don là món lần đầu mình nghe qua luôn :)) nhìn giống như là hến ấy, nước lèo nghe thơm lắm :v ăn với bánh đa
Bánh đập là bánh đa được tráng lớp bánh ướt ăn với mỡ hành
Nói chung là bánh đa every where :v
Đúng là mình đc mở mang tí về ẩm thực miền Trung :v",7.2,983
27455,Hàng Ngân Hà,"Quán nằm ở con hẻm cuối đường Lữ Gia hướng về Nguyễn Thị Nhỏ. Quán rất là đông khách và một số món đặc sắc của quán hay hết sớm như bánh bè, ram bắp, thịt luộc, nên mọi người muốn ăn những món này thì đi sớm tý nhé.
Quán có người trông xe, và giữ xe miễn phí, chỗ ngồi thì có trong nhà và vỉa hè, ngồi vỉa hè thì mát, gió lộng luôn. Vào cứ thế mà kiếm bàn ghế ngồi, rồi kêu món thui.
Bình thường mình đi ngồi vào tấm 7 - 10ph thì mới có món, đa phần là mình kêu luôn 1 lần vì sợ hết với chờ lâu.
Hoim nay mình ăn những món sau:
- Bánh bèo: hồi trước thì vẫn để trong chén nhưng nay làm ra đĩa 5 cái/ đĩa, đơn giá là 3k/ cái. Bánh bèo ở đây ngon nhờ nước sốt, đa phần mấy món này ngon là nhờ nước chấm hết.
- Ram bắp: một phần 35k nhiều ơi là nhiều, ram ở đây vàng, giòn và ngọt của bắp
- Bắp bò: phần này mình thấy hơi mắc 65k/ phần. Ban đầu mình tường là thịt bắp bò, nhưng thật ra là ram bắp với thịt bò nướng trên cùng 1 phần nên gọi là bắp bò. Vì thế ai ăn phần này thì hk cần kêu ram bắp nữa đâu nhé.
- Bánh đập: bánh đập ở đây chấm với mắm nên nên ăn ngon và đậm đà hơn, vỏ bánh là bánh tráng nướng giòn, ngon lắm.
- Nước tắc: 9k một ly, uống cũng được à.
Quán ở đây phục vụ cũng được nhưng hơi chậm vì đông nên ai ăn thì thông cảm thì mới vui vẻ, nhiều lúc hay quên mình gọi gì luôn. ^^
Quán này mình quay lại nhiều rùi. 
Mọi người ai dân Quảng thù tới dây ăn cũng được đó.",7.2,983
27456,Vũ Thanh Hà,"Ăn quán cách đây 3 năm, nay đến quán trễ nên không được ăn món Bánh Đập, món này ngon là ở nước chấm.
Quán có món chả ram bắp và bánh đập là ngon.
Bữa nay ăn thử bánh bèo dĩa thấy nhạt, thường
Món bún thịt nướng thiếu vị, mỳ quảng tạm.
Quán quá đông nên phục vụ chậm. 
Nếu co dịp đi ngang thì sẽ có thể ghé chứ không mặn mà lắm.:)",5.0,983
27457,Hoàng Hải Nguyễn,"Quán này mình ăn cách đây chắc cỡ hơn 5 năm rồi mà đến giờ ăn vẫn nguyên vị đó mà khách càng ngày đông hơn. Vị trí trong hẻm hơi khuất nhưng kế bên tòa nhà lữ gia nên lúc nào cũng gió lồng lộng mát lắm. Bánh bèo vẫn giữ phong độ, mình ăn cả chục chén vẫn ko ngán, bún mắm nêm hơi mặn còn mì quảng thì vẫn oki. Giá cả khá hợp lý với không gian cũng thoáng mát nha. Ăn 10 chén bánh béo, 1 tô bún mắm nêm, 1 tô mỳ quảng, 1 bánh đập mà chưa đến 100k nhé.",7.8,983
